Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Human,Source,Human_prob,Predicted
YP_003767,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.78,29.93,35.79,33.46,32.24,64.15,100.0,100.0,1,Train,0.991990605382904,1
AGM75126,Transmissible gastroenteritis virus],Pigs,Alpha other,31.98,31.04,36.52,37.52,34.12,46.67,46.5,46.67,0,Train,2.896966770397505e-07,0
AIA62206,BtMf-AlphaCoV/JX2012],Bat,Other,31.79,32.28,30.74,31.99,32.61,47.28,43.82,47.28,0,Train,6.24585029680143e-07,0
QDF43805,Coronavirus BtSk-AlphaCoV/GX2018D],Bat,Alpha other,35.19,35.37,34.21,31.9,31.96,48.31,45.85,48.31,0,Train,1.3335486208494027e-09,0
QEG03748,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.78,29.53,35.79,33.29,32.24,63.89,98.75,98.75,1,Train,0.9874661347496076,1
AFD98820,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.45,29.81,35.63,33.46,32.24,64.24,99.71,99.71,1,Train,0.9885982817698142,1
YP_009824967,NL63-related bat coronavirus],Bat,Other,30.07,30.36,35.6,32.06,32.17,54.43,50.58,54.43,0,Train,4.2170047563206565e-08,0
ABG89325,TGEV Purdue P115],Pigs,Alpha other,31.98,31.04,36.52,37.52,34.25,46.72,46.41,46.72,0,Train,2.9045167176711537e-07,0
ABG89335,TGEV virulent Purdue],Pigs,Alpha other,31.35,31.42,36.52,37.35,33.76,46.75,46.68,46.75,0,Train,6.060560032486478e-07,0
NP_058424,Transmissible gastroenteritis virus],Pigs,Alpha other,31.98,31.04,36.52,37.52,34.04,46.67,46.5,46.67,0,Train,3.183796053707177e-07,0
AML22777,Transmissible gastroenteritis virus],Pigs,Alpha other,31.98,31.04,36.52,37.52,34.17,46.63,46.7,46.7,0,Train,5.793676581024151e-07,0
AGT51366,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.66,29.93,35.79,33.46,32.28,64.07,99.41,99.41,1,Train,0.969832407267458,1
YP_001718605,Bat coronavirus 1A],Bat,Other,31.21,32.38,33.72,31.81,32.26,47.41,43.45,47.41,0,Test,5.511013632543047e-08,0
AFH55121,Feline infectious peritonitis virus],Feline,Alpha other,31.82,30.73,36.36,34.17,32.95,47.18,47.05,47.18,0,Train,6.241283341904307e-06,0
ARE29979,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.45,29.5,35.79,33.64,32.11,64.07,99.04,99.04,1,Train,0.9830025333484708,1
ARB07406,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.45,29.5,35.79,33.64,32.11,64.07,98.97,98.97,1,Train,0.9832787682473294,1
AGT51345,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.45,29.81,35.79,33.33,32.11,64.07,99.26,99.26,1,Train,0.9644904341560008,1
QED88040,Human coronavirus NL63],Homo sapiens,hCoVNL63,30.78,29.6,35.79,33.51,32.15,63.64,96.39,96.39,1,Train,0.9898927586619266,1
APQ31244,Transmissible gastroenteritis virus],Pigs,Alpha other,31.86,30.92,36.2,37.35,33.91,46.58,46.33,46.58,0,Train,3.74389345891613e-07,0
ABG89301,TGEV Miller M6],Pigs,Alpha other,31.98,31.42,36.36,37.18,33.29,46.8,46.68,46.8,0,Train,5.659477247509841e-07,0
YP_009200735,BtRf-AlphaCoV/YN2012],Bat,Alpha other,31.4,31.99,29.27,31.54,29.56,31.44,35.46,35.46,0,Train,3.668270652448815e-06,0
QCX35167,Rhinolophus bat coronavirus HKU32],Bat,Other,32.15,30.35,30.83,32.2,32.5,49.06,46.26,49.06,0,Train,1.0461916745120423e-06,0
AQT01349,Transmissible gastroenteritis virus],Pigs,Alpha other,31.86,31.29,36.52,37.35,33.63,46.96,46.43,46.96,0,Train,2.551435124964216e-07,0
AFH55111,Feline coronavirus],Feline,Alpha other,31.82,30.6,36.36,34.04,32.9,47.02,46.97,47.02,0,Train,5.370835509665178e-06,0
YP_009201730,BtNv-AlphaCoV/SC2013],Bat,Alpha other,30.55,28.87,32.21,31.9,30.94,48.47,44.86,48.47,0,Test,9.041201558940252e-05,0
ABG89306,TGEV Miller M60],Pigs,Alpha other,31.86,31.29,36.36,37.18,33.29,46.96,46.35,46.96,0,Test,4.2678471990741706e-07,0
ABC72414,Transmissible gastroenteritis virus],Pigs,Alpha other,31.98,31.29,36.36,37.18,33.29,46.72,46.68,46.72,0,Train,4.96052791482659e-07,0
QEG03731,Human coronavirus NL63],Homo sapiens,hCoVNL63,33.82,33.02,35.79,36.71,35.88,62.61,96.68,96.68,1,Train,0.9989082311368724,1
ACN71196,Transmissible gastroenteritis virus],Pigs,Alpha other,31.86,31.29,36.36,37.35,33.42,46.88,46.35,46.88,0,Train,4.2179639534602427e-07,0
YP_009389425,Wencheng Sm shrew coronavirus],Murine,Other,27.85,29.37,29.95,29.96,30.79,32.25,31.63,32.25,0,Train,3.222752364745847e-05,0
AIA62227,BtMf-AlphaCoV/FJ2012],Bat,Other,30.8,30.47,35.07,32.9,31.49,49.11,44.7,49.11,0,Train,3.850514585989795e-08,0
QKX95780,Mink coronavirus 1],Minks,Other,30.79,29.46,33.75,35.99,32.24,47.55,43.08,47.55,0,Train,1.4544500715738937e-06,0
QLE11825,Bat alphacoronavirus],Bat,Alpha other,30.67,32.11,35.44,32.37,30.62,46.48,44.46,46.48,0,Train,1.0271094964354388e-07,0
AIA62234,BtMf-AlphaCoV/HeN2013],Bat,Other,30.67,30.34,35.4,32.5,31.36,48.77,44.58,48.77,0,Train,1.488767349371064e-08,0
YP_009019182,Mink coronavirus strain WD1127],Minks,Other,30.62,30.06,32.72,36.56,32.76,48.01,43.73,48.01,0,Train,3.145839069146329e-07,0
YP_009824974,Wencheng Sm shrew coronavirus],Murine,Other,30.5,29.73,29.84,29.81,28.96,31.86,31.8,31.86,0,Train,3.995301121561634e-05,0
AEQ55004,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.29,30.59,35.18,31.14,35.23,49.7,45.3,49.7,0,Train,6.347473373870625e-05,0
QCX35160,Tylonycteris bat coronavirus HKU33],Bat,Other,29.45,30.07,31.28,31.78,32.12,45.87,43.86,45.87,0,Train,5.312414149347823e-06,0
AIA62212,BtMf-AlphaCoV/GD2012],Bat,Other,30.18,30.0,35.08,32.26,31.09,48.44,44.0,48.44,0,Train,1.8445842637913712e-08,0
ALM09394,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.65,34.08,35.23,34.84,35.05,48.94,44.86,48.94,0,Test,4.908158944068787e-05,0
ASW30994,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.03,30.73,35.83,31.41,35.41,49.79,44.95,49.79,0,Train,0.0001595162473111,0
AVY53336,Alphacoronavirus Mink/China/1/2016],Minks,Alpha other,30.64,29.65,33.23,36.23,32.46,48.09,46.35,48.09,0,Train,2.489723232052294e-06,0
ART85704,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.35,34.2,35.34,34.61,35.16,49.32,44.94,49.32,0,Test,9.4613266206878e-05,0
QHA24671,Miniopterus pusillus bat coronavirus HKU8-related],Bat,Other,30.31,30.13,35.07,32.57,31.09,48.31,43.93,48.31,0,Train,3.6115336090111485e-08,0
ADI80523,Mink coronavirus strain WD1133],Minks,Other,30.6,29.8,33.61,32.6,32.56,47.33,46.59,47.33,0,Train,3.983854168879945e-05,0
QBM00061,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.52,32.44,35.17,35.02,34.71,49.11,45.15,49.11,0,Test,0.0001493472138262,0
ASL24654,Myotis lucifugus coronavirus],Bat,Other,30.36,29.68,33.93,30.56,31.28,49.23,45.19,49.23,0,Train,2.8379016513466604e-09,0
ALM09388,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.65,34.08,35.23,34.84,35.05,49.11,45.0,49.11,0,Train,5.9098327405463874e-05,0
YP_009199242,Swine enteric coronavirus],Pigs,Alpha other,30.6,34.49,35.0,31.36,31.31,49.62,45.11,49.62,0,Train,0.0001362070243041,0
QED40659,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.18,29.99,35.17,34.61,35.16,49.49,45.37,49.49,0,Train,0.0001352233573274,0
QED40665,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.18,30.39,34.83,34.61,35.33,49.32,45.23,49.32,0,Train,0.0001199057411243,0
QKV43713,Swine enteric coronavirus],Pigs,Alpha other,30.6,34.49,35.0,31.36,31.18,49.79,45.2,49.79,0,Train,3.550691429595555e-05,0
QGZ28404,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,32.85,35.3,35.15,35.12,49.19,45.15,49.19,0,Train,7.320326325832144e-05,0
AFE85962,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.85,35.13,31.54,35.41,49.83,45.43,49.83,0,Train,0.0003316578714765,0
QKX95789,Mink coronavirus 1],Minks,Other,35.19,29.4,33.33,34.25,33.16,48.54,46.42,48.54,0,Train,4.263092302800495e-07,0
QFG01706,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,32.96,35.3,34.74,34.89,49.32,45.27,49.32,0,Train,6.135801644397337e-05,0
AKJ21887,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.07,35.3,34.56,34.89,49.58,45.37,49.58,0,Train,6.827504670337482e-05,0
AFR54326,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.89,33.01,35.02,35.15,35.12,49.36,45.3,49.36,0,Test,0.000178495687997,0
AVU05480,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,30.18,35.48,34.74,35.06,49.41,45.3,49.41,0,Train,7.888500310356611e-05,0
QCQ19960,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,32.96,35.48,34.91,35.23,49.4,45.34,49.4,0,Train,8.823439452144174e-05,0
QCQ19990,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.18,29.85,33.93,34.78,35.11,48.9,44.55,48.9,0,Train,9.995335792750252e-05,0
ANA67919,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,29.93,35.94,35.09,34.89,49.49,45.37,49.49,0,Train,0.0001567095823417,0
AKJ21719,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.43,34.32,35.34,34.62,35.11,49.83,45.41,49.83,0,Train,7.734835561126432e-05,0
AKO90055,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.52,32.44,35.17,35.02,35.05,49.34,44.92,49.34,0,Train,0.000215357488218,0
ANA67914,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.35,29.73,35.17,34.61,34.99,49.49,45.08,49.49,0,Test,0.0003357424152065,0
QCQ19996,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.48,29.73,33.93,34.78,35.11,48.89,44.69,48.89,0,Train,0.0001113089059695,0
ANA67924,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,30.34,35.13,34.56,35.06,49.45,45.15,49.45,0,Train,6.209383562933484e-05,0
AVU05347,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.07,35.3,34.74,35.23,49.2,44.75,49.2,0,Train,0.0001789600930241,0
QCQ20032,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.48,29.87,34.09,34.78,34.94,48.98,44.84,48.98,0,Train,0.0002143895019209,0
AFP81695,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,32.85,35.3,35.15,35.12,49.45,45.3,49.45,0,Train,0.0001156108120325,0
QCQ19936,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.72,32.43,35.65,35.26,35.23,49.4,45.27,49.4,0,Train,8.829564184846867e-05,0
AIN52118,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.62,50.17,50.17,0,Train,0.0003097902350293,0
QKV43829,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.34,35.3,34.74,35.23,49.53,45.66,49.53,0,Train,0.0038807450014507,0
QKV43799,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,34.5,35.3,34.74,35.23,49.62,45.8,49.62,0,Train,0.0038514278446465,0
AKJ21779,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.5,35.3,34.74,35.06,49.75,45.51,49.75,0,Train,0.000119438686992,0
AKJ22205,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.59,35.13,34.56,34.89,49.66,45.23,49.66,0,Train,8.837740769034173e-05,0
ARM65490,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.53,50.09,50.09,0,Train,0.0004775854050181,0
AKJ22091,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.19,35.3,34.56,34.89,49.66,45.3,49.66,0,Test,7.648137015130192e-05,0
AKJ21947,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.5,35.3,34.74,35.06,49.66,45.44,49.66,0,Train,9.36078819595248e-05,0
AVI57403,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.74,50.09,50.09,0,Train,0.0007055566138768,0
QCQ19942,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.72,32.8,35.65,35.09,35.23,49.32,45.27,49.32,0,Train,0.0001778033199772,0
QKV43805,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,34.5,35.3,34.74,35.23,49.62,45.66,49.62,0,Test,0.0023543098391792,0
QCW07226,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,29.93,35.42,34.56,34.89,49.75,45.51,49.75,0,Train,0.0002738555313153,0
QKV43853,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,34.5,35.3,34.74,35.23,49.62,45.73,49.62,0,Train,0.0036330385386917,0
APD70934,Porcine epidemic diarrhea virus],Pigs,PorcineEp,31.02,34.5,35.13,34.39,34.89,49.58,45.44,49.58,0,Test,0.000163715503033,0
QEQ55819,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.5,34.78,34.56,35.06,49.75,45.11,49.75,0,Train,5.796446306490475e-05,0
QKV43817,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,34.5,35.3,34.74,35.23,49.62,45.73,49.62,0,Train,0.0033172204954769,0
QCQ19978,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.48,32.39,35.34,34.96,34.99,49.06,45.05,49.06,0,Train,0.0001573473562736,0
AHM88217,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.34,34.96,34.74,35.06,49.53,45.3,49.53,0,Train,0.0002255631568577,0
QCC26595,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,29.82,34.78,34.62,34.6,49.32,45.51,49.32,0,Test,8.855482554297233e-05,0
AID56721,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,30.59,35.3,34.56,34.89,49.58,45.3,49.58,0,Train,0.0001057223104571,0
QCC26602,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,34.78,34.04,34.37,49.49,45.23,49.49,0,Train,0.0002840942710639,0
YP_008439202,Bat coronavirus CDPHE15/USA/2006],Bat,Other,30.61,35.01,33.82,30.69,30.13,48.51,45.98,48.51,0,Train,1.6879832542274922e-08,0
QCC26581,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,30.23,34.96,34.8,34.78,49.49,45.66,49.49,0,Train,0.0001340317175509,0
ASA69724,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.51,30.19,35.48,34.74,31.18,49.45,45.34,49.45,0,Train,4.504892064658864e-05,0
AGA94620,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.22,33.85,35.17,34.43,35.11,49.58,45.23,49.58,0,Train,8.069151916073186e-05,0
ALR84908,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.47,34.5,35.76,35.09,35.06,49.66,45.23,49.66,0,Train,0.0010578893219377,0
AKJ22103,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,35.13,34.74,35.06,49.83,45.59,49.83,0,Test,0.0001340784545055,0
AXS67925,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,33.56,35.13,35.15,34.78,49.45,45.04,49.45,0,Test,0.000354946811586,0
QDZ36662,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.86,30.4,35.13,34.39,35.12,49.32,44.93,49.32,0,Train,1.2140210368622884e-05,0
ALM09364,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,34.39,35.02,35.15,35.12,49.53,45.23,49.53,0,Train,5.437147863059975e-05,0
QKV43841,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.54,34.33,34.96,34.74,35.23,49.74,45.36,49.74,0,Train,0.0023701718599273,0
AVU05403,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.5,35.48,34.74,35.06,49.7,45.37,49.7,0,Train,6.949522663006345e-05,0
AFV09314,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,34.39,35.02,35.15,35.12,49.62,45.3,49.62,0,Train,7.537979537283503e-05,0
AVU05375,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.16,30.59,35.59,34.74,35.06,49.41,45.44,49.41,0,Train,8.00110560020527e-05,0
AVU05340,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.5,35.48,34.74,35.06,49.36,45.3,49.36,0,Train,0.0002004556312648,0
QHB92364,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.75,29.93,35.13,34.74,34.89,49.66,45.59,49.66,0,Train,0.0002473323379977,0
ALM09382,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,34.21,35.02,35.15,35.12,49.36,45.15,49.36,0,Train,5.473437846096429e-05,0
ANI85776,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.16,34.5,35.48,34.39,35.22,49.66,45.37,49.66,0,Train,0.0001706470088925,0
AVU05396,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.5,35.48,34.74,35.06,49.41,45.41,49.41,0,Train,0.0001230981854444,0
APG31005,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,30.11,35.13,34.68,35.06,50.3,45.73,50.3,0,Train,0.0049657057489169,0
AKJ22193,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,35.13,34.74,35.06,49.75,45.44,49.75,0,Train,9.785642524985124e-05,0
AKJ21923,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,35.3,34.56,34.89,49.75,45.44,49.75,0,Train,0.0001091928686399,0
AVU05354,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,30.07,35.65,35.09,35.13,49.45,44.77,49.45,0,Train,0.0001503112332215,0
QBA57545,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,30.2,35.42,34.74,35.23,49.66,45.1,49.66,0,Train,0.0001449639479353,0
AKJ21893,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.66,45.44,49.66,0,Train,0.0001563821407095,0
APX42119,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.33,34.61,34.39,34.72,49.7,45.33,49.7,0,Train,0.0001732255330834,0
AVU05494,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.5,35.48,34.74,35.06,49.41,45.41,49.41,0,Train,0.0001043048643856,0
QBO24663,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.07,30.34,35.13,34.21,34.54,49.41,45.18,49.41,0,Train,0.0001917786595941,0
QBO24651,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.86,30.4,35.13,34.56,34.72,49.53,44.82,49.53,0,Train,1.585945844239309e-05,0
QCQ19984,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.72,34.33,35.3,35.09,35.23,49.57,45.27,49.57,0,Train,9.990539082489447e-05,0
AKJ21815,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.75,45.51,49.75,0,Train,0.00010153698378,0
QGQ60240,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.66,45.44,49.66,0,Train,0.0001100065507651,0
QCT24237,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.24,34.04,34.96,34.62,34.88,49.28,44.95,49.28,0,Train,0.0002101439309444,0
AFP23843,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.76,29.97,35.65,35.33,35.29,49.28,44.9,49.28,0,Train,4.8130850008056754e-05,0
QBA57552,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,34.96,34.21,34.72,49.49,45.39,49.49,0,Train,7.184096482586297e-05,0
AWA45274,Porcine epidemic diarrhea virus],Pigs,PorcineEp,29.9,30.47,35.13,34.56,34.99,49.58,45.3,49.58,0,Train,0.0001389605476399,0
QER90704,Bat alphacoronavirus],Bat,Alpha other,34.3,34.66,35.56,31.49,31.32,48.14,44.56,48.14,0,Test,5.274681231674963e-07,0
APX42137,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.33,34.78,34.39,34.72,49.74,44.97,49.74,0,Train,0.0006094271891376,0
QGQ60234,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.75,45.51,49.75,0,Train,0.0001134758482998,0
AKJ22085,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.75,45.51,49.75,0,Train,8.454349222741964e-05,0
AID56865,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.66,45.37,49.66,0,Train,9.123991460072131e-05,0
AZL47222,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.63,34.21,35.48,35.15,35.12,49.53,45.33,49.53,0,Train,7.210416293378872e-05,0
ANI85770,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.75,45.51,49.75,0,Test,0.0001282302772663,0
QKV43811,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.63,34.45,35.18,34.91,35.12,49.36,45.51,49.36,0,Train,0.0017077471033644,0
AFW98998,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.63,32.7,35.3,34.97,34.95,49.36,45.23,49.36,0,Train,9.433681464139412e-05,0
ANI85764,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.66,45.44,49.66,0,Train,0.0001329031675877,0
QKV43787,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.86,34.84,34.78,34.91,35.23,49.62,45.35,49.62,0,Train,0.0013398872366161,0
AID56781,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,29.93,35.3,34.56,34.89,49.49,45.44,49.49,0,Test,8.266528918107601e-05,0
AKJ21875,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,30.34,35.3,34.56,34.89,49.66,45.51,49.66,0,Train,0.0001244899827447,0
AZS27725,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.63,34.21,35.13,34.8,34.78,49.62,45.47,49.62,0,Test,0.0001392481973191,0
AFU35748,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.33,35.3,34.74,35.06,49.74,45.45,49.74,0,Test,0.0003142821453372,0
AWQ28488,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.48,34.39,34.72,49.83,45.59,49.83,0,Train,0.0003145965792649,0
AKJ22139,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,35.14,34.89,49.49,45.51,49.49,0,Test,0.0002134298298573,0
AKJ22199,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.33,35.48,34.39,34.72,49.41,45.34,49.41,0,Train,0.0002779035485701,0
AKJ21833,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.46,34.33,35.13,34.74,35.06,49.75,45.51,49.75,0,Train,0.0001679557393198,0
AKP80596,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.75,34.33,35.3,34.56,34.89,49.49,45.3,49.49,0,Train,8.979414853715361e-05,0
AID56979,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.66,45.37,49.66,0,Train,8.797087443067817e-05,0
APG30998,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.59,30.2,35.3,34.39,34.89,49.7,45.73,49.7,0,Train,0.0021363653220387,0
AVU05431,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.62,45.59,49.62,0,Train,0.0015059402577341,0
AID56943,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.74,35.06,49.75,45.26,49.75,0,Train,0.0001786228434622,0
AKJ21821,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.75,45.37,49.75,0,Train,0.0001110147512225,0
AVU05445,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.62,45.59,49.62,0,Train,0.0018913652126511,0
AQW35013,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.15,34.96,34.74,34.89,49.83,45.37,49.83,0,Train,0.0002835274313422,0
AHC03502,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.66,45.7,49.66,0,Train,9.911599336091592e-05,0
ANA67911,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.86,34.67,35.13,34.56,34.89,49.66,45.3,49.66,0,Test,0.0004066898759514,0
AVU05452,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.53,45.44,49.53,0,Train,0.0009120388989666,0
AVU05368,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.16,30.19,35.3,34.74,35.06,49.41,45.3,49.41,0,Test,6.217945598501127e-05,0
AWM11468,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.48,34.39,34.72,49.75,45.44,49.75,0,Train,0.0003053971202325,0
AID56733,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.66,45.44,49.66,0,Train,0.0001874846657418,0
AKJ22049,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.66,45.44,49.66,0,Train,0.0001279346389808,0
AID57105,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.2,34.33,35.3,34.56,34.89,49.49,45.44,49.49,0,Train,0.0001265262297955,0
AKJ21713,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.53,45.43,49.53,0,Test,0.0012586892723673,0
AKJ22019,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.39,34.72,49.49,45.3,49.49,0,Train,8.543188098409084e-05,0
QFP92265,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.13,34.56,34.89,49.57,45.85,49.57,0,Train,0.0001025791398516,0
AHA38146,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.49,45.37,49.49,0,Train,0.0001865325702712,0
ANI85806,Porcine epidemic diarrhea virus],Pigs,PorcineEp,30.33,34.33,35.3,34.56,34.89,49.75,45.51,49.75,0,Train,0.0006141440973883,0
